"ingredient_id","portion_id","name","portion","quantity","unit"
"42cb4d81-0852-413d-8589-fa64930f0d9c","6f790eef-1c1c-4748-a00f-bb45e24ec3f3","Jambon cuit, supérieur, à teneur réduite en sel",Tranche,50.0,g
"54f28915-7ab4-4d61-9c4a-e5ba18a9ebcd","783d3ce1-8821-4582-9f70-15aeae619811","Jambon cuit, choix",Tranche,50.0,g
"27ca2c8b-bde0-45f4-8b9d-0ef7f104c50a",cb912570-7306-4ec9-a413-4146d4656da7,"Épaule de porc, cuite, choix, découennée dégraissée",Partie,100.0,g
"65bc18d1-44da-4d5f-bc09-bb05b3dcf1b6","03f14aa8-d32e-404b-9f32-dcb151be68fb",Jambon sec,Tranche,50.0,g
"30762825-1c20-4306-ae33-171d71db0bf2","673686fb-1fee-408c-b2b0-8ca2a0e01467","Jambon cuit, choix, découenné dégraissé",Tranche,50.0,g
db633300-5896-434a-8d28-9f11b1d5b1ea,"2adb0fd1-70fc-4344-9381-d490e2ba99a0",Jambon sec Serrano,Tranche,50.0,g
adeb72fc-cddc-47b3-aa4f-510ecc86d472,"7fb58ab1-164e-46ca-b577-be2e1bd0cc6c","Dés, allumettes, râpé ou haché de jambon",Portion,50.0,g
ffa1fb51-aaaa-47a6-990b-c68d766c9026,"95f81e1b-0740-4b89-a65b-e3e2e7ccb34f","Dés, allumettes, râpé ou haché de jambon de volaille",Portion,50.0,g
bbccea14-86be-42a9-b84c-654e539eb946,a9e543b6-40cb-461b-97cd-ca3e2cfcb0cd,"Jambonneau, cuit",Portion,100.0,g
"284435a8-215c-497b-89b6-a8d5ef0e624b",d88367e3-2cc3-4449-990b-158dbbabf98c,Jambon de poulet ou Blanc de poulet en tranche,Tranche,50.0,g
"1088cf0e-69f1-43db-99ca-50b0d4319a9a","57a5b920-4d11-4327-a778-992b9efe941e",Jambon de dinde ou Blanc de dinde en tranche,Tranche,50.0,g
"19d42e63-73f0-4fdb-aefc-4632c5234ed3",c5f12112-db72-4bc7-94e2-4592c6425c9a,"Jambon cru, fumé",Tranche,50.0,g
"5c8a28ad-3b0e-487e-94bd-52f03f2d718e",b7e19559-2fcd-4c63-ab18-612369012bc7,"Jambon sec, découenné, dégraissé",Tranche,50.0,g
b23a9008-bf13-4473-b64a-1e9034a39d32,fce00694-fe67-467b-ab56-71cc81e246a0,Saucisse sèche,Portion,50.0,g
b5452df7-0a39-43de-9006-8d6fcd78baaf,"5ecc37ad-4062-4b2a-a757-d29e2233b6a7",Saucisson sec aux noix et/ou noisettes,Portion,50.0,g
ce80e7a5-2b71-45cb-b87c-3e3b6a0e2bbc,b972aebb-975c-4e4f-bc35-ed67a79c6372,"Chipolata, cuite",Saucisse,60.0,g
"2a5886d3-708a-4b99-974d-2180478b3f97",af8645e6-f606-48b0-ac73-0fb44efab99e,"Saucisse de Toulouse, cuite",Saucisse,100.0,g
"45f1e2eb-ced2-4b79-977d-df2f2ee74a06","5385982d-7482-46db-8a13-4d70b890a5bf",Rosette ou Fuseau,Tranche,30.0,g
"24acd4a5-b31d-4c85-b6c0-f1f59b826725",ed0ef3ba-d43e-491a-8dce-17a1f40dae0e,"Saucisse de Morteau, bouillie/cuite à l'eau",Saucisse,100.0,g
"264a0fa3-7a79-4d4b-8932-9b86ce373531","5bfb7558-0881-4eb4-83ad-8fb470f8d66e","Saucisse de Toulouse, crue",Saucisse,100.0,g
ff27e016-bc63-42e0-9dfc-afd5e2357785,"0e7b01c2-b885-4751-b609-b0647973f01b","Saucisse de volaille, façon charcutière",Saucisse,60.0,g
"07e452e8-1085-4f04-9d12-bf987096364d",c45a9b36-2317-46ef-a462-f333247a847d,Saucisse de Montbéliard,Saucisse,125.0,g
"4e9056a3-e3fb-4a3e-a68b-ac62a64f1018","4e4b0e46-5a84-4160-a16b-a8c5b0f1c13d","Chipolata, crue",Chipolata,60.0,g
"6a212992-87b2-4d02-94ee-8efee6f6c688",c0e26814-3d59-4971-89bf-df7181488415,"Chair à saucisse, pur porc, crue",Portion,100.0,g
"7d0deffa-9b5f-4c3a-877c-39058734f69f","58479861-b94c-4d2c-9f2c-28f8ef613693","Saucisse de volaille, type Knack",Saucisse,45.0,g
"3ebb38c2-abab-43e7-9070-c19ff0f7e2cc","8942a2eb-c249-44ec-bdd7-d73ba4dccce7",Saucisse de Francfort,Saucisse,45.0,g
"347d9ba7-c39b-4a33-9a9c-ec9e162e229d","33377553-9837-4619-96b3-cf7d2c066058","Merguez, crue",Merguez,70.0,g
"06280214-b226-48a0-b5d2-6047f3a85ed1",f362a7ef-c8b8-4b9e-ae35-328483146f04,"Merguez, boeuf et mouton, cuite",Merguez,70.0,g
"3f73d669-610d-4c8f-a8b8-943b6938aeaf",add19bfe-9cdb-449d-8bdb-5a321bb2e8b6,Saucisse de foie,Tranche,50.0,g
"5ef0be4f-9db2-4a4a-a089-d7fbccd7995d","881c1fa6-a858-4bae-b94d-b51f18a35bda",Saucisse de Strasbourg ou Knack,Saucisse,45.0,g
"337e9f03-3017-4d67-b5d9-f0bf65b0c31e","6ce77542-1758-4e4f-a6f3-4f8be2f0be48",Saucisse cocktail,"10 saucisses",50.0,g
ece91121-7788-4628-a164-9ef9bf2a8cf4,"91472c4c-b4e7-4c70-a4d1-812d08c178d2",Saucisse de jambon pur porc,Tranche,35.0,g
fd864e5e-cf16-4625-a478-ea1e11199d4a,"59c4419f-ce4b-44d5-958d-617fe397014b",Saucisse (aliment moyen),Portion,100.0,g
bc234af6-ab04-4459-8af0-4e9529206ff7,a53fe7a7-2846-4c64-9bf3-21e260d985ce,Pâté ou terrine de campagne,Tranche,35.0,g
"6607ebb7-2e40-4b3c-b57d-75f8bd33df1e","5fefbb14-a74b-44f2-af3e-0346198fce48",Pâté breton,Tranche,35.0,g
"2e7dedfe-0dcb-4ca1-bb8b-006cf5ddf99e","5592426c-63ef-436b-a162-6a88baa086c3",Terrine de canard,Tranche,35.0,g
aceefd45-0869-43af-aeae-a4727ff94776,"55ba2e53-5a88-4559-87da-c8ba0768cab9",Rillettes de canard,Portion,35.0,g
"31f8e307-7775-48e8-9c39-468f1cbde961","8ff5bcae-6e2d-4685-b33a-3731b05b27d8",Terrine de lapin,Tranche,35.0,g
"9d40cb5c-893e-4272-b1d3-b6cdc02e4c57","6f12740d-8ee4-4491-9c51-49e014a0c3b9",Pâté de gibier,Tranche,35.0,g
c0d4d222-0f31-4813-9d21-aea5e4d283d9,f3265a80-d138-4605-879f-37f8ac264360,Pâté ou terrine aux champignons (forestier),Tranche,35.0,g
"7a676d76-af19-4c61-a874-93dcf561e5d1","3e676a0f-703d-4843-815d-93839ecb7790",Pâté de foie de porc,Tranche,35.0,g
"66c1659b-25a0-4274-b7b3-3984d075e876","984e8ad2-438a-4d5c-b4d8-6f3c3e9a978e",Mousse de foie de porc supérieure ou Crème de foie,Portion,35.0,g
ff50f511-038a-4efa-8803-85eb086f48a9,"6b697f8c-5e5d-4366-8c9d-42ea8fb01d5c",Mousse de foie de porc,Portion,35.0,g
"7b23d0cc-911c-41f7-a6ff-7b3cae273d35","5014f8a2-341b-48d0-9aba-f12fa0bdd93b",Mousse de canard,Portion,35.0,g
c1100269-1c8b-4fcc-886f-0337df1af779,"355dab78-05c5-4cec-bdc7-c16689948d26",Pâté de foie de volaille,Tranche,35.0,g
"3af48974-d0a3-47c1-8b0f-0cfe0e70f2e5",c1538119-8460-4c45-8d41-22a7a952a732,Pâté (aliment moyen),Tranche,35.0,g
a0fb6ec4-8288-45a3-8cf4-ba2678f65056,c95f4b6d-6d97-4377-b2d7-7da4ebf0d490,Pâté en croûte,Tranche,50.0,g
"4c77e18b-abe9-403f-8282-2a6597b34e7e",d34bc659-2ec7-4aad-a69f-f116896b52c0,Rillettes pur porc,Portion,35.0,g
dc2c20de-fdf4-4042-9c11-7bf7c3fa4dc0,f5ba95be-3dc2-4fad-83db-0773df827eed,Rillettes de poulet,Portion,35.0,g
"75b4a877-0c8d-4a07-b361-af1e420fcc9c",aef93f64-3281-4f30-9622-d6a1f9f72699,"Quenelle de veau, en sauce",Quenelle,80.0,g
"4c8c1029-89b5-4db4-948d-e6f858ac6eb7","7e512219-b58c-4497-a48d-c5e45ed24ec3","Quenelle de volaille, crue",Quenelle,80.0,g
"86d64e5c-bff5-4583-8505-1e925c99be10","9d9fb403-ab5b-4166-a9a3-39fb0845ee34","Quenelle de volaille, en sauce",Quenelle,80.0,g
"0bce22d6-deb1-4be7-b4c6-2173cc35112d","386585ac-67e2-4b5d-8757-3bcace18da1d","Quenelle de poisson, en sauce",Quenelle,80.0,g
"658366bc-e6dd-4d31-8398-8ed58a3c5a4e","5d974e88-9d4e-4c1a-b5ee-00c57c572be8","Quenelle de poisson, crue",Quenelle,80.0,g
"8d8a8b7b-cd3c-4b1d-ad21-ea793af1e9dc","8934dc01-852f-4a57-9ae5-fe2d0c41b462",Confit de canard,Cuisse,100.0,g
"21333c18-0fa7-472e-a43b-8b340563e5a1","35208e6e-4ade-4c53-b1a4-c6bd405365e8","Foie gras, canard, entier, cuit",Tranche,50.0,g
b5a0cb5b-d498-4a80-ac0d-4856884305de,b4ee6e84-3108-4bf5-814d-8da5462ca974,"Foie gras, canard, bloc, sans morceaux",Portion,50.0,g
b865e873-2218-4a75-9943-3eddb4289e0f,dac452ed-c0cf-4b2c-9965-62af0d37761a,"Foie gras, canard, bloc, 30% de morceaux",Portion,50.0,g
dc29f821-6eba-4a86-b41a-ccd0e2f65216,"5ec6d8b3-8c70-4da3-b55b-a38567879b94","Foie gras de canard, cru",Portion,50.0,g
"63a340c9-99d3-4f24-8ef7-b051f0a8003f","37abb6c0-0d2a-4c52-924a-df852721274f","Foie gras, canard, bloc (aliment moyen)",Portion,50.0,g
"4583eaf6-5f9d-43ea-85c5-899ffae6bb17","90917a11-946d-4fb1-9838-3916ab1cd086",Galantine (aliment moyen),Tranche,50.0,g
"9efe3972-49c5-4069-a436-676b472a52fd",ecafd0fd-bc90-4a3d-a929-4a653ee04201,Roulade de porc pistachée,Tranche,50.0,g
"7369cc93-3d05-4766-8709-d5f7b22a35e1","2c23173d-a756-4cb4-b177-1ae2c2fac3af",Museau de boeuf en vinaigrette,Portion,100.0,g
bf813b64-3767-4d1f-96ff-245df6bf7293,"1448b80e-e8c2-43e8-8a2d-9c8abd50d173",Jambon en croûte,Tranche,100.0,g
aac4779a-fbe9-493d-8aef-c974320841b1,"829e288c-ab65-4c76-9b26-6627226130e1",Fromage de tête,Tranche,50.0,g
eecc3ac0-1d8a-47b5-b80e-f2a878b602f7,"97560ddf-d55c-438b-8c32-25e7c2080432",Museau de porc vinaigrette,Portion,100.0,g
d5af291e-d799-4f93-98e8-5dc4cbe00b3d,"6c5818ea-9b51-49cc-b849-d4effff72a3b","Andouille, réchauffée à la poêle",Tranche,50.0,g
c275ae3e-9f60-4c75-b12f-c0316fa8ac69,f60008ec-f380-46a4-bc01-69491af91122,"Andouillette, à cuire",Andouillette,100.0,g
ee3a9168-e429-4bf7-9550-a1df16aae462,"6c481b46-59ab-4a9c-b1e0-0c51fc8e73d4","Andouillette, sautée/poêlée",Andouillette,100.0,g
"130ce109-867a-47df-b897-b680faac1275","6b241be1-90b1-4b27-a1f7-6ba3e20a2db9","Andouillette de Troyes, à cuire",Andouillette,100.0,g
"6b2bb58e-adf9-463f-bdbe-0d78e8fa0176",b7ad5eb6-7aff-44e7-a50c-88c87ee512e2,"Boudin noir, à cuire",Tranche,100.0,g
"54e8e1c6-ebe0-41af-bb23-08ebd25c3216","86d05eb5-18d5-408d-9c53-1c9bef278466","Boudin noir, sauté/poêlé",Tranche,100.0,g
"34e68a0d-23c9-4303-924d-685104b33ec0",b4e8270a-7e99-4a64-a7b9-fe518bd2ce82,"Boudin, sauté/poêlé (aliment moyen)",Tranche,100.0,g
"85f5ce54-e69c-4614-b5fc-d809db9e2a2e","5d7fe581-80f6-49a1-b8a3-ad31f30c6202","Boudin blanc truffé, à cuire",Tranche,100.0,g
"0e0ff351-22e8-43f4-b9c6-d3a7f0ea3d8a",f48f817c-5182-4b65-ba4c-405555be88c7,"Lardon nature, cru",Portion,50.0,g
"92304ba7-4b45-4675-acf5-dd43fbdb138e",b90dbdfd-042a-4905-bd86-b79782645ff8,"Poitrine de porc, fumée, crue",Tranche,100.0,g
aff8b82a-13c6-49de-a6d5-43731fdfb1a8,d8599e1c-b369-40f7-8839-4d714fb96284,Bresaola,Tranche,50.0,g
"300b6240-3dd1-4103-88f7-c6ef72b134bd","02c8b7ad-03f0-4f21-a553-149b5abb004c","Corned-beef, appertisé",Portion,100.0,g
"2df8075f-2134-4c88-b281-13e06fc9f0a6","8c853c2a-4a50-4088-bd60-58bab2c382c1","Lardon fumé, cru",Portion,50.0,g
"57693ea6-fc9b-41b8-9b0f-10e2301afa32","0bebc35d-cd37-444f-bc82-9013a47b1bad","Lardon fumé, cuit",Portion,50.0,g
f733745c-e843-4a52-800a-f7a3b6859e1b,ac3fd195-56c2-4e79-afd9-1a20a7d03951,Viande des Grisons,Tranche,50.0,g
"61b6f876-7d6f-4215-a76a-5cf81716a4e6","1505c9c7-2d30-4a1f-8e21-9391a76ec9b6",Saucisson de Paris,Tranche,50.0,g
"42d97c40-0c14-4c1a-995a-a8c0c38279e1","42e2b200-7d51-4ffb-9b0e-90c8f169b026","Saucisson brioché, cuit",Part,75.0,g
"77808a0a-412e-4577-8212-b37b79f15b70",adf0c998-06d1-428a-bb2b-88bd7e29d216,Cervelas,Tranche,50.0,g
fe5bee8f-cd6b-4304-9286-0ac03b75e17a,e78e2c63-aba2-4bd9-a0cd-05e2d3a20330,Cervelas obernois,Tranche,50.0,g
"1e66c038-315e-479b-9668-be334baa4749","99be59c8-96b1-4187-9d40-4ce5dd0bf14c","Mortadelle, pur porc",Tranche,50.0,g
"9a0ff4ec-535d-4da5-8572-419f00f2c72a","203eef1e-891b-4d1d-b82c-0a1fcb462212","Mortadelle, porc et boeuf",Tranche,50.0,g
"848c02a6-d16f-4aed-b3ae-bb4dec3aadd7",ad65bc2f-fcb1-4c9e-b5d1-31d6b8fbf84b,Mortadelle pistachée pur porc,Tranche,50.0,g
"31272e29-93ca-4414-a2b3-6bbe1fc62056",f5f5dbda-7679-4c57-8468-21efa0eca69a,Salami pur porc,Tranche,50.0,g
"5a185b0e-fdf5-49b5-b53a-c9b17065eff4","4f77272e-b8bd-4ef2-a5f8-39eeaf4edbe7","Spécialité végétale type jambon cuit, préemballée",Tranche,30.0,g
fb2e5391-8d63-484b-b6fa-854befd6b9cc,"4afbcd38-8615-4470-b1d4-b0507efe1875","Spécialité végétale type pâté, préemballée",Portion,50.0,g
"11c9ac64-ef38-4a4c-83ff-afab0fcfa861",de79d526-80b3-4350-9f2f-d766e9ed9ccf,"Saucisse végétale au tofu (convient aux véganes ou végétaliens), préemballée",Unité,75.0,g
bc7b1c7c-47e0-4b8f-bf31-305dcde715a1,"76aab5a2-d427-4bfa-94b6-2133b84d507f","Quenelle au tofu (ne convient pas aux véganes ou végétaliens), préemballée",Unité,75.0,g
"079541e5-74df-4d6d-b81c-2a6fab498e6e",fe432616-df2b-4d4c-9f1f-48c3e5cf9ba4,"Chou-rave, cru",Chou-rave,150.0,g
"970db895-9a3c-4a5b-9d72-b1c50a66ded3","496175a6-ee69-4c33-9625-f41c9ba9f384","Saucisse végétale au blé ou seitan, préemballé",Unité,75.0,g
"549b90f4-6d79-4e65-8c93-eefd47f9936e","06f563f7-880a-402e-9ad2-bdf347c300ab","Pêche, sèche",Unité,40.0,g
c778c66e-0d6f-4d49-b1b7-cf73ce5311d3,"33b9d4af-4d29-41c2-89e7-20080f7c02c0",Omelette au fromage,Part,150.0,g
aa5f6a45-11f5-4742-83d0-fe9abd49a3d9,"6ef16fda-29bf-4115-b91a-075f1f554063",Omelette aux lardons,Part,150.0,g
"94cdfe4d-a83f-40d6-aff7-ed79cadd4738","5d022004-962c-4e6d-a9dd-80c8e9919b55","Tortilla espagnole aux oignons (omelette aux pommes de terre et oignons), préemballée",Part,150.0,g
"8f7ebcff-7bc8-4f03-b493-4fc5690f2726",df2c0168-c610-4b04-8b43-f55994784138,"Omelette, garnitures diverses : légumes, fromages, viandes... (aliment moyen)",Part,150.0,g
"9c7c8e76-50a1-4465-bd55-35efac3ad1d3","2bf30e09-d3d0-4990-a14e-7291d88d968a","Semoule au lait, rayon frais",Portion,125.0,g
d398f74d-ad60-460a-be76-4fd583682e2d,"2f7549d2-8521-42ec-a647-21e729cfe53a","Boisson lactée, lait fermenté ou yaourt à boire, aromatisé, sucré",Verre,200.0,ml
ba5cc926-127f-4381-8e87-0033ff80cb95,dfa4c134-5e53-4590-a5ad-fd725c2446c7,"Lentille, germée",Portion,50.0,g
d7ca5c43-2209-47f9-94dc-2f86bb4d13ee,a448a055-c66a-4ab6-8a5e-64e6342da739,Chaource,Part,30.0,g
e19ff649-3d1e-4ba3-a8fd-97a8e8625972,"2e81c576-ce79-4ad1-ac74-d98e81489b2b","Boisson lactée, lait fermenté ou yaourt à boire, aux fruits, sucré",Verre,200.0,ml
e4d726a5-59ee-4b88-9b9d-c78619086e87,e37c3da6-60c3-4d0c-acf2-83bc91b89e7c,"Lupin, graine crue",Portion,50.0,g
"820b4810-9ad0-469c-b9d6-e4b1de11d8ad",b2b03263-00b5-467e-9f1d-4baa8d8e6bde,"Haricot mungo, sec",Portion,50.0,g
a5a3ca40-4b67-428d-95ed-14bbb9e60266,"2cbb4d6b-356a-49e5-ab88-3ddc218820b2","Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus",Pot,125.0,g
"32d7bbd2-7c8c-4e53-92ce-41d73dbac306","68cdadb8-71cd-4a50-bf29-7485bd019cf7","Haricot flageolet, vert, sec",Portion,60.0,g
"517aac78-1256-493c-a12c-c378927d974d","07951460-5451-4ae6-af03-da83eebecab1","Lait fermenté ou spécialité laitière type yaourt, aux fruits, sucré, au bifidus",Pot,125.0,g
"250cb7ec-3088-411c-8661-4b5d918bb998","5f80c9e7-8ea1-46e4-b2bd-5f39d2fea51a","Groseille à maquereau, crue",Portion,100.0,g
"2b2c757c-515b-4001-bb34-92e57f08cef2","35f52659-4262-4b63-9ec6-6fa283a44467","Lait demi-écrémé, UHT, enrichi en vitamine D seulement",Verre,200.0,ml
"5f62a3da-5ccf-4188-acd1-2779ab3da1a6","2d23e464-9820-4da5-b911-e2b35dfdc17e","Pâte brisée, crue",Part,50.0,g
"92479847-370f-4ea4-8e5a-0b078e94576b","6d45ece0-870a-4bf3-bbc5-245c6b3d912b","Lait fermenté ou spécialité laitière type yaourt, nature, au bifidus",Pot,125.0,g
"1503da23-bdb0-4367-915f-5947b0ef75fa",e429c308-7bb1-415b-9fd8-abdaa4ad90ad,"Sureau, baie, crue",Poignée,30.0,g
a13c7c2b-a517-4f0c-ae5c-9b75af36ece6,e7f026d6-dc9e-4fcc-af12-34e5b2c1949c,"Riz au lait, rayon frais",Portion,125.0,g
dbd3621a-ab6d-45da-b9d4-332c0d0c64a7,a4ef174b-3888-4bdc-87f3-a909ed79c572,"Yaourt à la grecque, au lait de brebis",Pot,150.0,g
adb39ce5-5d21-49a7-a767-bbffe55fa2af,a3d62247-11b4-460d-8e63-7429546fc9c1,"Mûre (de ronce), surgelée, crue",Portion,100.0,g
"1ed03918-d9b6-42a4-8032-41a942168011",dab46c16-3f6c-4930-956c-ad22a212ead0,"Yaourt, lait fermenté ou spécialité laitière, aromatisé, avec édulcorants, 0% MG",Pot,125.0,g
"03451f41-66fd-47cc-92e8-a552c9915177","0a72adff-e34d-47cc-ac29-2d321039ab88","Yaourt, lait fermenté ou spécialité laitière, aromatisé, sucré",Pot,125.0,g
e483a39b-4c0e-4b2d-8a7f-8f0dee507a4f,"31f96f36-f477-445d-be75-24ef60b69dea","Yaourt, lait fermenté ou spécialité laitière, aux copeaux de chocolat, à la crème, sucré",Pot,150.0,g
cb98f19b-cd7b-4509-8d42-0ef4c0a58431,"3d1dc601-daf8-49c6-a893-96a79f80d6e8","Yaourt, lait fermenté ou spécialité laitière, aux fruits, avec édulcorants, 0% MG",Pot,125.0,g
"2a409290-6bad-47cc-8cb4-fa61d1e9b1b8","59c6ef2c-1094-4ec7-8709-ef163eb4fdd5","Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré",Pot,125.0,g
b8425a1f-dfe3-4af2-b11e-4469247c16ac,"25819222-0966-4325-ace6-4e9b9895a6b1","Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré, à la crème",Pot,150.0,g
"2585c882-33e2-4ad1-8729-c822902b6add","0da4b17b-8372-4b53-8711-149145a9f9ca","Yaourt, lait fermenté ou spécialité laitière, nature",Pot,125.0,g
ddc3c041-7395-4f0e-ab67-bb411b5951fe,"91db815a-7836-4a20-b1e6-ae2fc4f37810",Yaourt ou spécialité laitière nature (aliment moyen),Pot,125.0,g
f3153370-bcd6-4d05-8f0e-5d4901573a93,"956592a3-a190-4fed-8f0b-5e7189523fda",Yaourt ou spécialité laitière nature ou aux fruits (aliment moyen),Pot,125.0,g
"94406006-cf8b-4f77-a819-45d9cac66177","72578b2e-6a34-441b-8414-3fc5f099729f",Yaourt ou spécialité laitière aux fruits (aliment moyen),Pot,125.0,g
ecf9179f-abf2-4702-88ad-0d97e7315942,a9468d63-f527-4769-8893-c87491256b43,"Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, avec édulcorants (aliment moyen)",Pot,125.0,g
ceff2c85-0065-409f-b78b-4d7b5bffae16,d8948e02-555e-4fd2-ac5f-8f63552e948a,"Crème dessert au chocolat, appertisée",Portion,125.0,g
"3ea344ac-109e-435d-8feb-0e64ed0a1591",d37a2848-33cc-4e74-9805-6613b2964d1b,"Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, sucré (aliment moyen)",Pot,125.0,g
"6fd73b32-78d4-4847-a412-5fdab35e0d4e",eb931501-f7da-4978-9495-faad9fdf1531,"Crème brûlée, rayon frais",Portion,100.0,g
"5c33c90d-3ea3-47c9-9c5f-4953d1d75173","0f617fab-8f81-4035-848b-ccf4b9ca2c93","Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, sucré, non allégé en MG (aliment moyen)",Pot,125.0,g
a32b6a24-fd3a-4718-87fb-fc39b9d0e7de,e8030238-aab1-4764-b69f-d069bdff0323,"Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits (aliment moyen)",Pot,125.0,g
"992f1f6d-4fc6-4c57-884e-2dcfab7988a7",c0f7000d-a5e1-4529-8d30-bd57f8d70a93,"Lait fermenté à boire, nature, maigre",Bouteille,250.0,ml
"61c934fc-7996-49f0-b460-f4539475c2f9","11bbd22c-ffe2-403d-9ae8-8f6bde4b2577","Champignon noir, séché",Poignée,30.0,g
"30ef335c-a1e2-421e-b4f3-45f4cd63bde8","32f75010-e0b4-4576-84f9-250716e3a1a0","Fromage blanc nature, 0% MG",Pot,125.0,g
"8dd4bead-47c2-4757-b81e-80f34a8cbecd","011c2456-02e9-4e68-a8fa-960323326b2a",Galette de maïs soufflé,Galette,10.0,g
"074c7cb4-f41c-437e-85fd-9fa4bc426a5e","41c817cc-5f10-41e8-8e42-e626354165d2","Boudin blanc, à cuire",Boudin,100.0,g
"4490573c-88de-4330-a835-10d414e764e6","6bb92fbc-6159-4496-86e7-c7e6c54a344c","Courge doubeurre (butternut), pulpe, cuite",Portion,150.0,g
"2de50d8d-b605-4a22-a888-a8a5d688eaff","18fb8a00-1882-4279-87a3-d97f6e17e71a","Fromage blanc nature, 3% MG environ",Pot,125.0,g
"05a5cb15-bd92-44a8-a503-1a441675bd6a","6eefada5-4ccf-42c7-90ac-cc0e6f811988","Fromage blanc nature, gourmand, 8% MG environ",Pot,125.0,g
e3e6fc8d-b6af-4551-867d-b92f8e456a36,"7833a34c-16a8-44d4-89aa-01f1e694d017","Fromage frais type petit suisse, aux fruits, 2-3% MG",Pot,60.0,g
"7340357c-e0a0-4be4-ab76-d69c5f20b20a",bbc62dad-0cf0-4316-ba64-115455e7f919,"Fromage frais type petit suisse, nature, 4% MG environ",Pot,60.0,g
"16ab1798-e288-4c0c-a439-44c1e48f0c0b",dcbf0342-66e9-46e5-b31b-24e8e6972e13,"Fromage frais type petit suisse, nature, 10% MG environ",Pot,60.0,g
"1f1ef9db-37d2-4413-b0dd-9b3d3fb8bf72",e6ade31c-0833-4b6a-87d9-31146e565e99,"Lait de poule, sans alcool",Verre,200.0,ml
c79aa0b0-ff59-4d30-8d40-e8f2014ec972,fffd34e7-cbd9-4ae4-8b6c-d72291bfc9d8,"Fromage frais type petit suisse, aromatisé ou aux fruits, 2-3% MG, enrichi en calcium et vitamine D",Pot,60.0,g
f055ac61-2207-4b9e-88c4-a5db524463e0,d3555ee1-908d-46e0-8b9f-6de610b6c0a7,"Crème dessert, allégée en MG, rayon frais",Portion,125.0,g
e8dcd4ce-8a4b-4bbb-8c87-a4b3dda98c57,dbad3bc9-34bd-4798-ae74-2b6d09b679fd,"Flan aux oeufs, rayon frais",Portion,100.0,g
ee6bed89-d401-46fb-9e5e-50fa94262a7c,f3004c93-2249-4a97-be44-b023d830d286,"Lait gélifié aromatisé, nappé caramel, rayon frais",Portion,125.0,g
bb487829-5ca9-4a43-b3af-9a9847607eb5,"9e19359d-518f-402c-988f-776d08f10d49","Panna cotta, avec préparations de fruits ou caramel, rayon frais",Portion,100.0,g
c50952b7-90a9-4ea7-ab70-7fef714a4585,b7f2570f-3401-487f-a6ed-c3806c56d5d8,"Gâteau de riz au caramel, rayon frais",Portion,125.0,g
fe74810f-4ea9-44cb-ad53-57b5c6e12a40,"926fb55c-8bed-4ad8-ba7c-afcb3046f414","Milk-shake, provenant de fast food",Verre,300.0,ml
"0a4683b1-608a-48fd-b82e-643c2cac79ec","7f359e08-040d-412f-8dec-83b7796bc8b9","Crème dessert au chocolat, rayon frais",Portion,125.0,g
f0923e37-cc12-42d5-84d1-cc9d87faac2a,"14e8404f-7959-41d8-b1f6-78f79f8fc09e","Mousse au chocolat (base laitière), rayon frais",Pot,100.0,g
f2ad4feb-f9f0-4fcd-9d4f-fb184a3d4779,"0bb8fe3b-5919-4cae-93be-f425b928021b","Crème aux oeufs (petit pot de crème chocolat, vanille, etc.), rayon frais",Pot,100.0,g
"56ab1326-2028-4423-bf0a-14f89cf614b0",aadd70b0-c059-46da-8c72-ddd123945eaa,"Crème dessert à la vanille, appertisée",Portion,125.0,g
"358904db-6ebc-4276-8010-1738940c0bdd","1ad12932-d40c-4ef9-aaa3-f7cb689bb4f8","Ile flottante, rayon frais",Portion,100.0,g
c8f4ae46-3724-4938-8940-3be68ad18974,"1dd3ff6d-9e47-4e11-bade-f4ca87a63a91","Crème dessert, rayon frais (aliment moyen)",Portion,125.0,g
"8db1c94a-508f-4d21-910c-bd43c2891856","3433d925-9aad-432c-a81b-f6de74368e7a","Mousse liégeoise (chocolat, café, caramel ou vanille), rayon frais",Pot,100.0,g
"3735fbc9-d366-4306-90a9-71535ae9f0c0",b5f28de0-a718-4204-b2dd-19e34dd4042f,"Crème dessert au café, rayon frais",Portion,125.0,g
"299b223e-962d-4702-bbad-26ac2eb9a99e","01235f1f-5976-4406-a5a2-6ffebcd3f381","Crème dessert au caramel, rayon frais",Portion,125.0,g
"96657444-fdb0-4d6a-930b-d5dd4749f50a",b2044c3f-b4ff-45c8-a33e-42bc19075144,"Crème dessert, appertisée (aliment moyen)",Portion,125.0,g
"2816c0aa-836c-4534-8e3b-35ab708b18d3","7d76a64f-a9c1-4342-833a-c8695d18e8a1","Crème dessert, rayon frais ou appertisée (aliment moyen)",Portion,125.0,g
