"hellofresh_id","hellofresh_name","ciqual_id","ciqual_name"
"5c8bcdace3f339730507bc42",Sucre,c4ecebdb-bad6-4ee2-81b9-2015be4d7316,Sucre blanc
"64062ea8af4af6d531d50df6",Sucre,c4ecebdb-bad6-4ee2-81b9-2015be4d7316,Sucre blanc
"6405bfaeaf4af6d531d50c81",Sucrine,a4af3f3b-7cfb-4e68-ac0e-e8786bddaae4,"Salade sucrine, crue"
"5ea812d7cf958e23e4660867",Sucrine,a4af3f3b-7cfb-4e68-ac0e-e8786bddaae4,"Salade sucrine, crue"
"5af2bdecae08b5194415a0ee",Feuilles de lasagne,"099c0d00-4f28-4f0b-939d-ea99c52e0df3","Pâtes sèches standard, crues"
"6405bfb4af4af6d531d50c9a",Suprême de pintade,"175afe3c-0490-4449-b9af-767613b0be9f","Pintade, poitrine, crue"
"5af2be95ae08b5194415a36c",Tacos,f67d6f7f-1bf6-4620-8c1d-890a5d4dc2af,"Tortilla souple (à garnir), à base de maïs"
"64073c06683721c9a32b07a8",Feuilles de lasagne fraîches,"3176a375-d4be-4a5d-a06a-bb317ced53e9","Pâtes fraîches, aux oeufs, crues"
"6499fbfa4717a9ae7f5d1943",Feuilles de lasagne fraîches,"3176a375-d4be-4a5d-a06a-bb317ced53e9","Pâtes fraîches, aux oeufs, crues"
"5c794b05e3f3396cd34fd754",Feuilles de lasagne fraîches,"3176a375-d4be-4a5d-a06a-bb317ced53e9","Pâtes fraîches, aux oeufs, crues"
"6405bf98af4af6d531d50c2f",Feuilles de lasagne fraîches,"3176a375-d4be-4a5d-a06a-bb317ced53e9","Pâtes fraîches, aux oeufs, crues"
"64073c23683721c9a32b07ba",Tapenade d'olives et tomates,d53cac5d-9e67-4f1b-a354-b3717328e7b8,Tapenade
"6405bf3cb0da1947779861ca",Tapenade d'olives noires,d53cac5d-9e67-4f1b-a354-b3717328e7b8,Tapenade
"5af2bde7ae08b5194415a0d7",Tapenade de tomates,d4966810-b6b7-49d1-91ec-4f24c4e8a1ed,Caviar de tomates
"5b895260ae08b5054c7e9084",Thon,"325d28f0-b463-44d7-8925-89da5dcbe81e","Thon, cru"
"5b55866fae08b5444c794962",Thon à l'huile d'olive,"85c39501-68f9-4205-93b1-001b86c7d5fe","Thon germon ou thon blanc, à l'huile d'olive, appertisé, égoutté"
"5af2c167ae08b51b804e5903",Thon au naturel,eaf8d081-d84d-44f0-9c1d-ce0d3e7b8447,"Thon, au naturel, appertisé, égoutté"
"6405bff5b9d07cd5d38d7c76",Thym,"1db597b0-f17b-4c1e-97f9-d96c0b67d725","Thym, frais"
"6405bf86b0da1947779862c8",Thym citron,"1db597b0-f17b-4c1e-97f9-d96c0b67d725","Thym, frais"
"5af2be3dae08b5194415a222",Thym citron,"1db597b0-f17b-4c1e-97f9-d96c0b67d725","Thym, frais"
"5bdc60dcae08b57bc06363d6",Thym et basilic frais,"1db597b0-f17b-4c1e-97f9-d96c0b67d725","Thym, frais"
"64073e4b9c6d10cd16eab798",Thym et basilic frais,"1db597b0-f17b-4c1e-97f9-d96c0b67d725","Thym, frais"
"64073e299c6d10cd16eab78a",Thym et estragon,"5ab4823c-bad5-403f-867c-8aaa2a17119a","Estragon, frais"
"5d80e4075de66e1f746e35e7",Thym et sauge frais,"1db597b0-f17b-4c1e-97f9-d96c0b67d725","Thym, frais"
"5c9e3f12c445fa5e311e17e6",Thym frais et ciboulette,"1db597b0-f17b-4c1e-97f9-d96c0b67d725","Thym, frais"
"5af2bdf8ae08b5194415a11c",Thym séché,"7b076dab-8488-4f44-9de3-457ab9d294a4","Thym, séché"
"5af2be45ae08b5194415a241",Tofu,"10cf6011-0450-4496-a027-2c93ef797195","Tofu nature, préemballé"
"64073d5d683721c9a32b0836",Tofu assaisonné,bac05388-32fa-4679-8d85-a2db2222c41f,"Tofu fumé, préemballé"
"6405bf95af4af6d531d50c21",Tofu nature BIO,"10cf6011-0450-4496-a027-2c93ef797195","Tofu nature, préemballé"
"64073be9df6297bb5beef155",Tofu nature BIO,"10cf6011-0450-4496-a027-2c93ef797195","Tofu nature, préemballé"
"5b928b4dae08b55383267f82",Tofu peu épicé en dés,bac05388-32fa-4679-8d85-a2db2222c41f,"Tofu fumé, préemballé"
"6405bff3b0da194777986433",Tomate,a5a573bc-44b7-4af3-a42f-508b427a879d,"Tomate, crue"
"5af2be50ae08b5194415a267",Tomate,a5a573bc-44b7-4af3-a42f-508b427a879d,"Tomate, crue"
"5c9e3f03c445fa5e1e745da4",Tomate allongée,a5a573bc-44b7-4af3-a42f-508b427a879d,"Tomate, crue"
"6405bfafb0da194777986351",Tomate aumônière,a5a573bc-44b7-4af3-a42f-508b427a879d,"Tomate, crue"
"5ea2c2320eb83314933e5bca",Tomate aumônière,a5a573bc-44b7-4af3-a42f-508b427a879d,"Tomate, crue"
"5af2be7eae08b5194415a313",Tomates cerises de 3 couleurs,"9023aa80-98f6-48a1-8228-080cfb1f25d9","Tomate cerise, crue"
"6405bf81b9d07cd5d38d7aeb",Filet de bar avec peau,"18c5dba3-8433-4fe2-b962-e5897363738b","Rouget-barbet, filet avec peau, surgelé, cru (Thaïlande, Sénégal…)"
"5af2be07ae08b5194415a165",Filet de bar avec peau,"18c5dba3-8433-4fe2-b962-e5897363738b","Rouget-barbet, filet avec peau, surgelé, cru (Thaïlande, Sénégal…)"
"5d1b4cb73aef9e000a5fb830",Tomates cerises jaunes et oranges,"9023aa80-98f6-48a1-8228-080cfb1f25d9","Tomate cerise, crue"
"6405bf1cb9d07cd5d38d796e",Tomates cerises rouges,"9023aa80-98f6-48a1-8228-080cfb1f25d9","Tomate cerise, crue"
"5af2be5aae08b5194415a28b",Tomates cerises rouges,"9023aa80-98f6-48a1-8228-080cfb1f25d9","Tomate cerise, crue"
"6405bfcbb0da1947779863b0",Tomates cerises rouges et jaunes,"9023aa80-98f6-48a1-8228-080cfb1f25d9","Tomate cerise, crue"
"5ca75c9ae3f33926060c1fc2",Tomates concassées,"2204aa03-d142-4acd-8136-b8c718746faa","Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)"
"5bdc60d1ae08b57bc5462dd2",Tomates concassées au basilic,"2204aa03-d142-4acd-8136-b8c718746faa","Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)"
"5e020b0e53508972954690b5",Tomates rouges et jaunes semi-séchées,c8bf06ae-6f22-4df3-9d96-0c6ccb9bfbef,"Tomate, séchée"
"6405bffeaf4af6d531d50d8f",Tomates rouges et jaunes semi-séchées,c8bf06ae-6f22-4df3-9d96-0c6ccb9bfbef,"Tomate, séchée"
"5c8bcdade3f339735d1859a2",Tomates séchées,c8bf06ae-6f22-4df3-9d96-0c6ccb9bfbef,"Tomate, séchée"
"6405bf42af4af6d531d50aed",Tomates semi-séchées,c8bf06ae-6f22-4df3-9d96-0c6ccb9bfbef,"Tomate, séchée"
"6477e14922f7f34e1f95d2a8",Tomme,d240c960-a78e-43a7-ba38-30cc8ac499dd,Tomme ou tome de vache
"64073bae9c6d10cd16eab621",Tomme montagnarde,"704aec45-f1d5-4dc9-aebf-128a9c1eb3eb",Tomme ou tome de montagne ou de Savoie
"6405bf17b0da19477798613c",Topinambour,a44bcc3a-23c2-4630-ba97-fecce17b1c4d,"Topinambour, cru"
"5d80e40b99ea5a049e5cc469",Topinambour,a44bcc3a-23c2-4630-ba97-fecce17b1c4d,"Topinambour, cru"
"64073be19c6d10cd16eab65e",Tortilla à la carotte No Fairytales,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
"64073ba6683721c9a32b0732",Tortillas,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
"649463052417a80cb660ba9e",Tortillas,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
"6405bf92b0da1947779862f3",Tortillas,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
"5af2c151ae08b51b804e58ba",Tortillas,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
"6405bf27af4af6d531d50a81",Tortillas,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
"6405c01cb0da1947779864c4",Tortillas à tacos,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
"6405bf83b9d07cd5d38d7aee",Filet de canard,c1044444-b964-4092-b7e8-321042fafcc6,"Canard, viande, crue"
"5b3f799a30006c34c902bf82",Tranches de carré de porc,d3d8a2c4-564c-4f69-a2f2-2964ebbe771d,"Porc, carré, cru"
"640afb09cda96bb6528b8fc3",Tranches de carré de porc,d3d8a2c4-564c-4f69-a2f2-2964ebbe771d,"Porc, carré, cru"
"6405bf26af4af6d531d50a7f",Tranches de poitrine fumée,"92304ba7-4b45-4675-acf5-dd43fbdb138e","Poitrine de porc, fumée, crue"
"5d19d6fafca63a001731e4b1",Tranches de poitrine fumée,"92304ba7-4b45-4675-acf5-dd43fbdb138e","Poitrine de porc, fumée, crue"
"5d03aab9e6881d000d696ab7",Travers de porc précuits aux herbes épicées,"23e01b93-4d4f-413f-8d31-5e817cc996f8","Porc, travers, braisé"
"6405bf4faf4af6d531d50b2a",Filet de canette,c1044444-b964-4092-b7e8-321042fafcc6,"Canard, viande, crue"
"5b1a8f6eae08b5414802e882",Filet de colin sans peau,"198efb44-a563-45cd-be64-0b6fe1df0320","Lieu jaune ou colin, cru"
"5bd30dda30006c65c570ad84",Varas Rouge,"3650a1de-8355-411f-b3ee-724822c38d4c",Vin rouge
"6405bff2af4af6d531d50d51",Veau,"03fc0f05-1afb-4ea8-b921-cb024d1eeda9","Veau, noix, crue"
"5eb2a995b609ac1d667a49e5",Veau,"03fc0f05-1afb-4ea8-b921-cb024d1eeda9","Veau, noix, crue"
"5b23c7b9ae08b51f0745b182",Viande de boeuf haché épicée,c1021056-44da-4908-bdd7-3eada0785acb,"Haché à base de boeuf ou Préparation de viande hachée de boeuf, 15% MG, cru, prémeballé"
"5d725f28be981f000f54b93a",Filet de cuisse de poulet,"2808e1e7-3d16-4359-a5f0-5d3b5e346009","Poulet, cuisse, viande, cru"
"6405bf9faf4af6d531d50c4b",Viande hachée au bœuf,c1021056-44da-4908-bdd7-3eada0785acb,"Haché à base de boeuf ou Préparation de viande hachée de boeuf, 15% MG, cru, prémeballé"
"5ea0370dc6e2b41f9b7d2a62",Viande hachée de bœuf,c1021056-44da-4908-bdd7-3eada0785acb,"Haché à base de boeuf ou Préparation de viande hachée de boeuf, 15% MG, cru, prémeballé"
"5cdea5b1a10167000c5e96c3",Viande hachée de bœuf aux épices italiennes,c1021056-44da-4908-bdd7-3eada0785acb,"Haché à base de boeuf ou Préparation de viande hachée de boeuf, 15% MG, cru, prémeballé"
"6405bfe3b0da1947779863fb",Viande hachée de bœuf et de porc,c1021056-44da-4908-bdd7-3eada0785acb,"Haché à base de boeuf ou Préparation de viande hachée de boeuf, 15% MG, cru, prémeballé"
"5c8bcda2e3f339735c318343",Viande hachée de bœuf et de porc,c1021056-44da-4908-bdd7-3eada0785acb,"Haché à base de boeuf ou Préparation de viande hachée de boeuf, 15% MG, cru, prémeballé"
"6405bf1bb0da19477798614a",Vieux pané,"0a368b47-e257-4397-92da-363555f15759","Fromage à pâte molle à croûte lavée, au lait pasteurisé (type Vieux Pané)"
"5af2be6fae08b5194415a2db",Vinaigre balsamique blanc ou de riz,"6e88c6b7-a579-4865-b18b-1aaae6778dac",Vinaigre balsamique
"63e5122da0a0603e5708dcc3",Vinaigre balsamique blanc ou de riz,"6e88c6b7-a579-4865-b18b-1aaae6778dac",Vinaigre balsamique
"63e5122a81b4b295e66f025d",Vinaigre balsamique blanc ou de riz,"6e88c6b7-a579-4865-b18b-1aaae6778dac",Vinaigre balsamique
"5c8bcda5e3f33973013052b3",Vinaigre balsamique noir,"6e88c6b7-a579-4865-b18b-1aaae6778dac",Vinaigre balsamique
"63e5123281b4b295e66f025f",Vinaigre balsamique noir,"6e88c6b7-a579-4865-b18b-1aaae6778dac",Vinaigre balsamique
"63e5121c81b4b295e66f0253",Vinaigre balsamique noir,"6e88c6b7-a579-4865-b18b-1aaae6778dac",Vinaigre balsamique
"63e5121abc1d64f7b96e2703",Vinaigre de vin blanc,"8855dc4b-81ad-486d-8f16-501ad9e8d5c8",Vinaigre de vin rouge
"63e5123381b4b295e66f0260",Vinaigre de vin blanc,"8855dc4b-81ad-486d-8f16-501ad9e8d5c8",Vinaigre de vin rouge
"5c8654f9e3f33953b40b23b3",Vinaigre de vin blanc ou de riz,"8855dc4b-81ad-486d-8f16-501ad9e8d5c8",Vinaigre de vin rouge
"5af2c14aae08b51b804e58ac",Vinaigre de vin rouge ou de cidre,"8855dc4b-81ad-486d-8f16-501ad9e8d5c8",Vinaigre de vin rouge
"63e51223bc1d64f7b96e2708",Vinaigre de vin rouge ou de cidre,"8855dc4b-81ad-486d-8f16-501ad9e8d5c8",Vinaigre de vin rouge
"63e51234bc1d64f7b96e270f",Vinaigre de vin rouge ou de cidre,"8855dc4b-81ad-486d-8f16-501ad9e8d5c8",Vinaigre de vin rouge
"5e578a0a7c09dc3b6b1d3304",Vinaigrette de pesto,"1bfc67ce-eb13-42ed-bde4-e40e93281579","Sauce pesto, préemballée"
"64073c63df6297bb5beef1b0",Vinaigrette de pesto,"1bfc67ce-eb13-42ed-bde4-e40e93281579","Sauce pesto, préemballée"
"64073bb6683721c9a32b074c",Filet de daurade avec peau,"0a2b874b-6c30-45d0-8509-025319afdd0f","Dorade grise, ou daurade grise, ou griset, crue"
"5fe0e68d5da3435371466cf7",Yaourt à la grecque,"0d850c4a-d78c-4126-87e1-71a838961edd","Yaourt à la grecque, nature"
"5af2bdf5ae08b5194415a111",Yaourt à la grecque,"0d850c4a-d78c-4126-87e1-71a838961edd","Yaourt à la grecque, nature"
"64073ba8df6297bb5beef100",Yaourt à la grecque,"0d850c4a-d78c-4126-87e1-71a838961edd","Yaourt à la grecque, nature"
"6405bf36af4af6d531d50ac3",Filet de daurade avec peau,"0a2b874b-6c30-45d0-8509-025319afdd0f","Dorade grise, ou daurade grise, ou griset, crue"
"5af2be85ae08b5194415a337",Filet de daurade avec peau,"0a2b874b-6c30-45d0-8509-025319afdd0f","Dorade grise, ou daurade grise, ou griset, crue"
"64073fc2683721c9a32b0908",Filet de lieu jaune,"198efb44-a563-45cd-be64-0b6fe1df0320","Lieu jaune ou colin, cru"
"5c66d29be3f3395bc35f7312",Filet de lieu jaune,"198efb44-a563-45cd-be64-0b6fe1df0320","Lieu jaune ou colin, cru"
"6405bf39b9d07cd5d38d79dc",Yaourt nature,ddc3c041-7395-4f0e-ab67-bb411b5951fe,Yaourt ou spécialité laitière nature (aliment moyen)
"5af2be62ae08b5194415a2ac",Yaourt nature,ddc3c041-7395-4f0e-ab67-bb411b5951fe,Yaourt ou spécialité laitière nature (aliment moyen)
"6405bf63af4af6d531d50b87",Saumon fumé,a6341c44-9975-4b09-a3e6-0e49f0825125,Saumon fumé
"64073bd09c6d10cd16eab650",Basilic,a8ee748c-7c64-4137-98b6-b1d5740e2e00,"Basilic, frais"
"6405bfe8af4af6d531d50d34",Panais,"12f162bc-b7f0-4201-8c4a-8fd2f90b9781","Panais, cru"
"6405bfb1b0da194777986354",Filet de lieu noir,bce43bae-9e55-40b5-951d-d54fcdd607ad,"Lieu noir, cru"
"6405bf76af4af6d531d50bc7",Poireau,"6b564a78-248c-495d-b8e2-03f45cf1dae3","Poireau, cru"
"64073bab9c6d10cd16eab61c",Filet de lieu noir,bce43bae-9e55-40b5-951d-d54fcdd607ad,"Lieu noir, cru"
"5af2c154ae08b51b804e58c4",Filet de merlu avec peau,"85f65298-d3e6-4f01-847a-0e6596f34e36","Merlu, filet, surgelé, cru"
"63e51235a0a0603e5708dcc8",Cube de bouillon de bœuf,"3c6a1dfb-8935-4942-87aa-2fa9ad35d000","Bouillon de boeuf, déshydraté"
"6405bf2cb0da194777986191",Filet de merlu avec peau,"85f65298-d3e6-4f01-847a-0e6596f34e36","Merlu, filet, surgelé, cru"
"6405bfd4b9d07cd5d38d7c04",Miettes de saumon fumé à chaud,a6341c44-9975-4b09-a3e6-0e49f0825125,Saumon fumé
"64073bb19c6d10cd16eab625",Filet de merlu avec peau,"85f65298-d3e6-4f01-847a-0e6596f34e36","Merlu, filet, surgelé, cru"
"5d3f1563265a5e0009517285",Pain d'épices BIO,b8350915-0775-40cc-855f-188d30003b37,Pain d'épices
"5d2456026bca36000c51c1cc",Filet de merlu en croûte de pétales de maïs,"7b73567f-256c-4541-8513-eb38ce604ae4","Merlu, cuit à l'étouffée"
"6405bf1ab9d07cd5d38d7967",Filet de merlu en croûte de pétales de maïs,"7b73567f-256c-4541-8513-eb38ce604ae4","Merlu, cuit à l'étouffée"
"6405c01bb0da1947779864c3",Olives Leccino dénoyautées,"8b1cab75-6fe4-4fcd-93f0-d18d582d4e1c","Olive noire, en saumure, égouttée"
"5d03aaabe6881d00144e98d3",Filet de perche du Nil,"225afbd8-adc0-43ae-a70a-1412cf515d83","Perche, crue"
"6405bf8fb0da1947779862e8",Filet de perche du Nil,"225afbd8-adc0-43ae-a70a-1412cf515d83","Perche, crue"
"6405bf77b0da194777986291",Poivron rouge,da10848f-5a61-497c-8245-7a0ecda85acb,"Poivron rouge, cru"
"5af2be38ae08b5194415a20d",Filet de perche du Nil sans peau,"225afbd8-adc0-43ae-a70a-1412cf515d83","Perche, crue"
"6405bf3eb0da1947779861d0",Filet de porc,"14daee02-4263-407f-b571-dfc75a6ad4ee","Porc, filet, maigre, cru"
"64073d69683721c9a32b083e",Pain bio au levain de seigle,cbb84cdc-4ef0-4a98-a94e-b84e07402a56,"Pain de seigle, et froment"
"5e578a029a493d7e507765c1",Saucisse de sanglier,"36865662-8c6e-4909-a05e-450b902522f8",Saucisse de Morteau
"642622b56153ff0f6d9ded1c",Gouda vieux râpé,"471a6ddc-c9ab-4683-987e-fd3bd781aacc",Gouda
"6405bfcbb9d07cd5d38d7bde",Haricots verts extra fins,"2df2c470-bea9-4b24-89d1-83b7db1adb54","Haricot vert, cru"
"5d725d940dcef100084d8e75",Roquette,"72f4f52f-19a8-459f-ad96-130349097dcc","Roquette, crue"
"5e3bf6859ce22818eb199f8f",Filet de porc,"14daee02-4263-407f-b571-dfc75a6ad4ee","Porc, filet, maigre, cru"
"64073ba7df6297bb5beef0ff",Filet de poulet,"41ad83eb-44df-4f20-b272-4e39d980e4f0","Poulet, filet, sans peau, cru"
"5e9063c95ecacd749e661d51",Filet de poulet,"41ad83eb-44df-4f20-b272-4e39d980e4f0","Poulet, filet, sans peau, cru"
"6405bf28b9d07cd5d38d799c",Filet de poulet,"41ad83eb-44df-4f20-b272-4e39d980e4f0","Poulet, filet, sans peau, cru"
"5e735f9577e50120590c05a5",Filet de poulet à la méditerranéenne,"41ad83eb-44df-4f20-b272-4e39d980e4f0","Poulet, filet, sans peau, cru"
"6405bff8b0da194777986443",Oignon,"22c98db3-6c0a-4d5e-8600-146feece5b06","Oignon, cru"
"6405bf9fb9d07cd5d38d7b54",Entrecôte de bœuf,"9454fc93-705d-4a2f-b20b-d27a1cfda14f","Boeuf, entrecôte, crue"
"6405bf32b9d07cd5d38d79bd",Filet de poulet à la méditerranéenne et à l'ail,"41ad83eb-44df-4f20-b272-4e39d980e4f0","Poulet, filet, sans peau, cru"
"5c6ffcdbc445fa23d4707943",Filet de poulet aux épices méditerrannéenes,"41ad83eb-44df-4f20-b272-4e39d980e4f0","Poulet, filet, sans peau, cru"
"5da57761ae8cab07806d1d63",Filet de poulet aux herbes de ras el hanout,"41ad83eb-44df-4f20-b272-4e39d980e4f0","Poulet, filet, sans peau, cru"
"6405bf8bb0da1947779862d7",Pois mange-tout,"290cc6ec-323f-4fa2-8838-3ba45ec941f6","Pois mange-tout ou pois gourmand, cru"
"6405bf8db9d07cd5d38d7b10",Lentilles corail,bbb710b7-419f-4314-b055-3fe6d271eeea,"Lentille corail, sèche"
"5b48b69eae08b57567038402",Saucisse de porc aux épices laotiennes,"24acd4a5-b31d-4c85-b6c0-f1f59b826725","Saucisse de Morteau, bouillie/cuite à l'eau"
"5df9f3b8e373522ec63de4fe",Filet de poulet en morceaux (assaisonnement italien),"41ad83eb-44df-4f20-b272-4e39d980e4f0","Poulet, filet, sans peau, cru"
"6405bf49b0da1947779861ee",Endive,"205564bf-5f54-43cc-93f6-c18ed8ee7563","Endive, crue"
"6405bff3af4af6d531d50d55",Ketchup fumé,"6f611472-0bcf-4ba5-a383-193229cfad73","Ketchup, préemballé"
"5af2be83ae08b5194415a32c",Coppa di Parma,"4d0c7f5c-8eb6-4b43-9bc5-f0fce6aaf15b",Coppa
"5cebf6d61ce852000a54a3c4",Riz long grain,cefd33a2-db0d-4c22-bddb-c6872b326ec4,"Riz blanc, cru"
"5cfa73b4d8a871000a54c076",Filet de poulet fumé,"41ad83eb-44df-4f20-b272-4e39d980e4f0","Poulet, filet, sans peau, cru"
"5af2be9cae08b5194415a384",Filet de poulet mariné aux fines herbes,"41ad83eb-44df-4f20-b272-4e39d980e4f0","Poulet, filet, sans peau, cru"
"5d3f155f265a5e000f76a20a",Filet de saumon,"0edfa60a-5cde-4d70-9b79-439d097565cf","Saumon, cru, élevage"
"5c8bcda7e3f339735a76c462",Paprika en poudre,d55e9a25-97ec-46ff-ac04-f8f65bc3d5c3,Paprika
"6405bfd8b9d07cd5d38d7c10",Filet de saumon avec peau,"0edfa60a-5cde-4d70-9b79-439d097565cf","Saumon, cru, élevage"
"63e5121081b4b295e66f024d",Bouillon de légumes,"90632422-d831-4fc7-b107-d69791af290c","Bouillon de légumes, déshydraté reconstitué"
"6405bf31b0da1947779861a1",Tomate allongée,a5a573bc-44b7-4af3-a42f-508b427a879d,"Tomate, crue"
"6405bfa5b0da19477798632d",Haricots plats,"3ea3ac2e-2be4-45ea-b4ef-b6b6a20d97e3","Haricot plat, cru"
"5b895252ae08b50542050072",Parmigiano Reggiano AOP,"3c80b3e6-c971-4aa3-96b1-f374e956a3b8",Parmesan
"64073bcbdf6297bb5beef135",Grosses crevettes,b30f9100-51da-4e52-9413-2c0398bd45fd,"Crevette, crue"
"5af2be31ae08b5194415a1f6",Oignon jaune,"81b05109-b02d-49fb-a88b-0431569d7bb1","Oignon jaune, cru"
"5af2be53ae08b5194415a273",Noix de muscade,"53029b8d-0159-47de-b10e-bf15241577e5",Noix de muscade
"5af2be37ae08b5194415a20a",Ricotta,"3419d441-8828-4a2a-93a9-17cca6e8009b",Ricotta
"5af2c173ae08b51b804e592b",Filet de saumon avec peau,"0edfa60a-5cde-4d70-9b79-439d097565cf","Saumon, cru, élevage"
"5daefe8b3d427424457b1876",Tomates semi-séchées,c8bf06ae-6f22-4df3-9d96-0c6ccb9bfbef,"Tomate, séchée"
"64073bd29c6d10cd16eab652",Filet de saumon avec peau,"0edfa60a-5cde-4d70-9b79-439d097565cf","Saumon, cru, élevage"
"64073ef99c6d10cd16eab7d9",Filet de sébaste,da3ccc2f-3ce3-46d8-b290-c4c6aa121c37,"Sébaste du nord, ou grand sébaste, ou dorade sébaste, ou daurade sébaste, crue"
"5e6f73b1f6005c2e5c3dfced","Mâche, roquette et frisée",cba57d94-1002-4fe8-8560-d1521af51218,"Mâche, crue"
"5af2be9aae08b5194415a37c",Filet d'églefin sans peau,"546630dc-0d67-4efd-919e-b0b60fa9b7b7","Églefin, cru"
"5b362c9430006c53516f4852",Filet de sébaste avec peau,da3ccc2f-3ce3-46d8-b290-c4c6aa121c37,"Sébaste du nord, ou grand sébaste, ou dorade sébaste, ou daurade sébaste, crue"
"6405bf58b0da194777986223",Grosses crevettes,"440bee8f-9131-4fd8-ade7-5f2a9b6f1305","Crevette rose, crue"
"64073ba8683721c9a32b0735",Thon à l'huile d'olive,"85c39501-68f9-4205-93b1-001b86c7d5fe","Thon germon ou thon blanc, à l'huile d'olive, appertisé, égoutté"
"6405bf4db0da194777986203",Paprika en poudre,d55e9a25-97ec-46ff-ac04-f8f65bc3d5c3,Paprika
"5af2be48ae08b5194415a24d",Filet de skrei sans peau,"6ed672e4-a03c-4ad0-8b42-642ee89983e8","Cabillaud, cru"
"6405bf42af4af6d531d50af0",Aneth et persil frisé,a01e6b68-bf7d-4811-bb15-ed22f2a36815,"Aneth, frais"
"5af2be6aae08b5194415a2c8",Filet de truite fumée à chaud,"88b86322-e43a-40be-b585-7569210578b2","Truite d'élevage, fumée"
"5c66d2a6e3f3395c1b02c872",Salade mixte Gourmet,"87af3394-a6ef-474c-9939-23a927e17ecd","Laitue romaine, crue"
"6405bf17b0da194777986140",Jambon sec,"65bc18d1-44da-4d5f-bc09-bb05b3dcf1b6",Jambon sec
"64073c9b9c6d10cd16eab6e2",Filet de truite fumée à chaud,"88b86322-e43a-40be-b585-7569210578b2","Truite d'élevage, fumée"
"5e17539941f24f3f1b760eb0",Jambon,c0ee02d3-4cd3-481c-b822-d624425a877d,"Jambon cuit, supérieur"
"5af2bde1ae08b5194415a0c6",Thym,"1db597b0-f17b-4c1e-97f9-d96c0b67d725","Thym, frais"
"6405bf69b9d07cd5d38d7a94",Filets de poulet marinés aux fines herbes,"41ad83eb-44df-4f20-b272-4e39d980e4f0","Poulet, filet, sans peau, cru"
"5e5f567c3e455f755d4c0184",Pain turc,"4972f9fb-84d4-48ac-94e8-297fab45c1e9",Pain pita
"5e5f567c3e455f755d4c0183",Filets de poulet marinés aux herbes fraîches,"41ad83eb-44df-4f20-b272-4e39d980e4f0","Poulet, filet, sans peau, cru"
"6405bfcfb9d07cd5d38d7bec",Cheddar râpé,"44b2667a-934e-4d78-8dfd-d1aa9e480165",Cheddar
"6405bf39b0da1947779861be",Pâte pour flammekueche,bfb43ba1-495d-48b6-a2f5-254c6badf29b,"Pâte brisée, pur beurre, crue"
"6405bf74b9d07cd5d38d7ac0",Fleur de pensée,a0f87d8d-c9a4-429e-a3c4-6d807118ce2a,"Chou-fleur, cru"
"6405bfeab0da194777986413",Flocons de chili,"571dd65a-2c5b-465e-a0c9-b6051691838b","Piment, cru"
"5af2be11ae08b5194415a18b",Fenouil,"18f83eef-7e4e-4d4c-9bb2-bcb47175471e","Fenouil, cru"
"64073d4d9c6d10cd16eab731","Menthe, coriandre et basilic thaï ",f164cbea-807d-4c69-bb18-af98aed17df9,"Coriandre, fraiche"
"5c8bcda0e3f33973675d57e3",Flocons de chili,"571dd65a-2c5b-465e-a0c9-b6051691838b","Piment, cru"
"5af2be75ae08b5194415a2f2",Tomates cerises jaunes,"9023aa80-98f6-48a1-8228-080cfb1f25d9","Tomate cerise, crue"
"6405bf7aaf4af6d531d50bd5",Choux de Bruxelles,"6632d38c-0cd9-40fb-80d6-459668e62550","Chou de Bruxelles, cru"
"64073cf09c6d10cd16eab705",Freekeh,"4d3818b2-9a92-41e7-acf5-9ae1442e9469",Germe de blé
"6405bf50b0da194777986209",haricot de Lima,"541c8f38-2cd4-4880-bd81-3751e0808602","Haricot de Lima, cru"
"5af2bdeaae08b5194415a0e5",Lentilles vertes,"97db1377-c638-45dc-8370-19dd14d31897","Lentille verte, sèche"
"6405bf4eb9d07cd5d38d7a32",Betterave jaune,"399909a8-e619-43fe-a0a4-d63271a3937e","Betterave rouge, crue"
"6405bf63b9d07cd5d38d7a7f",Freekeh,"4d3818b2-9a92-41e7-acf5-9ae1442e9469",Germe de blé
"5b8022a830006c3a643a4e62",Figues,"14a89608-2765-49a1-aa4a-4d68544cadb2","Figue, crue"
"5b55867cae08b5451e21d3e2",Houmous au ras-el-hanout,e155cff0-9743-4ed5-9531-5e013b4cc0e7,"Houmous, préemballé"
